link,language,term,platform,channel,title,description,date,views,duration,tags,categories,age_limit,like_count,text,pretty_text,recency
c7SKsZSSqmo,pt,confissão de calor do servidor,youtube,Cabos Patch Cord,Resfriamento em Sala de Servidores. #cabospatchcord #servidor #servidores,,2023-09-08 00:00:00,3464,16,(),Science & Technology,0,123.0,Resfriamento em Sala de Servidores. #cabospatchcord #servidor #servidoresCabos Patch Cord,"Title: Resfriamento em Sala de Servidores. #cabospatchcord #servidor #servidores

Channel: Cabos Patch Cord

Description: 

",770
RUb9XY9eDQg,pt,exclusão de luto de dados,youtube,Hipnotizando Brasil,AS 5 FASES DO LUTO SÃO UMA MENTIRA. #hipnose #luto,"🌀Se você quer aprender hipnose ou passar por hipnoterapia esse é o link → https://hipnose.short.gy/bio

🔔 Redes Socais do Carvalho: 
✓ IG / Toc toc →  @carvalhohipnotizando

📌 livros para quem gosta de hipnose: https://amzn.to/41qugK6",2025-10-15 00:00:00,994,72,(),Education,0,37.0,"AS 5 FASES DO LUTO SÃO UMA MENTIRA. #hipnose #luto🌀Se você quer aprender hipnose ou passar por hipnoterapia esse é o link → https://hipnose.short.gy/bio

🔔 Redes Socais do Carvalho: 
✓ IG / Toc toc →  @carvalhohipnotizando

📌 livros para quem gosta de hipnose: https://amzn.to/41qugK6Hipnotizando Brasil","Title: AS 5 FASES DO LUTO SÃO UMA MENTIRA. #hipnose #luto

Channel: Hipnotizando Brasil

Description: 🌀Se você quer aprender hipnose ou passar por hipnoterapia esse é o link → https://hipnose.short.gy/bio

🔔 Redes Socais do Carvalho: 
✓ IG / Toc toc →  @carvalhohipnotizando

📌 livros para quem gosta de hipnose: https://amzn.to/41qugK6

",2
az4oDYPEvFo,pt,exclusão de luto de dados,youtube,IronStudios Cortes,O LUTO TEM DATA PARA ACABAR? UMA ESPECIALISTA RESPONDE,,2025-09-12 00:00:00,10626,56,(),People & Blogs,0,709.0,O LUTO TEM DATA PARA ACABAR? UMA ESPECIALISTA RESPONDEIronStudios Cortes,"Title: O LUTO TEM DATA PARA ACABAR? UMA ESPECIALISTA RESPONDE

Channel: IronStudios Cortes

Description: 

",35
QVm19_AmgJc,pt,origens de saudade do algoritmo,youtube,Universo Discreto,A História do Algoritmo de Dijkstra #computação #algoritmos #curiosidades,"Como um programador distraído ao tomar café com a noiva criou um dos algoritmos mais importantes do mundo? ☕ 

Edsger Dijkstra, por acaso, criou o algoritmo que revolucionou o cálculo de rotas, essencial para GPS e muito mais. 

Quer saber como ele fez isso? 🤔 Assista agora e descubra! #AlgoritmoDeDijkstra #Inovação #Tecnologia #CiênciaDaComputação

🤩Seja membro: 
◽https://www.youtube.com/channel/UCEn6kONg6EC_Ylh0RlInsMw/join

📱Todas as redes: 
◽https://linktr.ee/universodiscreto

💬Grupo no Telegram pros inscritos: 
◽https://t.me/joinchat/FT23REfCj9SWm0wZ1TE28w

🌎Blog do Canal: 
◽https://universodiscreto.com

💵Meu Pix: 
◽universodiscretopix@gmail.com

📮Caixa Postal:
Lucas Grassano Lattari
Caixa Postal 74
36180-000
Rio Pomba - MG",2024-08-11 00:00:00,1677,52,"('algoritmos', 'dijkstra', 'algoritmo de dijkstra', 'rotas GPS', 'ciência da computação', 'história da computação', 'universo discreto', 'computação explicada', 'inovação em algoritmos', 'lucas lattari', 'lucas grassano lattari', 'programação', 'divulgação científica tecnologia', 'origem dos algoritmos', 'teoria dos grafos', 'grafos', 'curiosidades computação')",Science & Technology,0,103.0,"A História do Algoritmo de Dijkstra #computação #algoritmos #curiosidadesComo um programador distraído ao tomar café com a noiva criou um dos algoritmos mais importantes do mundo? ☕ 

Edsger Dijkstra, por acaso, criou o algoritmo que revolucionou o cálculo de rotas, essencial para GPS e muito mais. 

Quer saber como ele fez isso? 🤔 Assista agora e descubra! #AlgoritmoDeDijkstra #Inovação #Tecnologia #CiênciaDaComputação

🤩Seja membro: 
◽https://www.youtube.com/channel/UCEn6kONg6EC_Ylh0RlInsMw/join

📱Todas as redes: 
◽https://linktr.ee/universodiscreto

💬Grupo no Telegram pros inscritos: 
◽https://t.me/joinchat/FT23REfCj9SWm0wZ1TE28w

🌎Blog do Canal: 
◽https://universodiscreto.com

💵Meu Pix: 
◽universodiscretopix@gmail.com

📮Caixa Postal:
Lucas Grassano Lattari
Caixa Postal 74
36180-000
Rio Pomba - MGUniverso Discreto","Title: A História do Algoritmo de Dijkstra #computação #algoritmos #curiosidades

Channel: Universo Discreto

Description: Como um programador distraído ao tomar café com a noiva criou um dos algoritmos mais importantes do mundo? ☕ 

Edsger Dijkstra, por acaso, criou o algoritmo que revolucionou o cálculo de rotas, essencial para GPS e muito mais. 

Quer saber como ele fez isso? 🤔 Assista agora e descubra! #AlgoritmoDeDijkstra #Inovação #Tecnologia #CiênciaDaComputação

🤩Seja membro: 
◽https://www.youtube.com/channel/UCEn6kONg6EC_Ylh0RlInsMw/join

📱Todas as redes: 
◽https://linktr.ee/universodiscreto

💬Grupo no Telegram pros inscritos: 
◽https://t.me/joinchat/FT23REfCj9SWm0wZ1TE28w

🌎Blog do Canal: 
◽https://universodiscreto.com

💵Meu Pix: 
◽universodiscretopix@gmail.com

📮Caixa Postal:
Lucas Grassano Lattari
Caixa Postal 74
36180-000
Rio Pomba - MG

",432
7geoCRtjrXQ,zh-CN,垃圾填埋场合唱团崛起,youtube,Topmechgaragedoors ,看看我们所谓发达国家露天垃圾填埋场。,,2025-10-16 00:00:00,91,21,(),People & Blogs,0,1.0,看看我们所谓发达国家露天垃圾填埋场。Topmechgaragedoors ,"Title: 看看我们所谓发达国家露天垃圾填埋场。

Channel: Topmechgaragedoors 

Description: 

",1
fYt7mShL9M8,zh-CN,塑料思考永恒,youtube,Sadhguru Chinese,为什么要禁用一次性塑料 | Sadhguru 萨古鲁,"在该视频中，萨古鲁呼吁我们抗击塑料污染带来的危害，并请求我们帮助在世界范围内拒绝使用一次性塑料制品。

萨古鲁是一位瑜伽士和远见者，同时也是Isha基金会创始人。Isha基金会是一个致力于服务人类的非营利性组织，由来自世界各地300多个分布点的九900多万名志愿者共同运作。
萨古鲁将瑜伽——印度灵性的核心以及它的馈赠，作为一门内在科学，带给了世界。由萨古鲁设计的内在工程，从根本上改变了人们对待幸福的方式。由于它的科学化的方法，内在工程已吸引了包括谷歌、通用电气、世界银行等在内的知名企业、大学以及国际论坛的兴趣和认可。迄今为止，内在工程已触及了一亿多人口。
在萨古鲁的带领下，Isha基金会成立了许多大规模的开创型社会项目，比如贫困人口的素质教育、整体医疗方案、环境管理等，以及通过运动项目推动农村复兴。这些项目得到了全球各界的认可，而 Isha基金会也被联合国经济与社会理事会（UNESCO）授予了特殊咨商地位。
他是一位作家和意见领袖，常被邀请到各主要国际论坛、会议上演讲。例如联合国世界和平峰会和世界经济论坛。诸多著名教育机构和大学，包括牛津大学、斯坦福大学、哈佛大学、耶鲁大学、沃顿商学院、麻省理工学院等，也举办了萨古鲁的座谈会。

http://www.isha.sadhguru.org",2018-06-24 00:00:00,797,152,"('萨古鲁', 'Sadhguru', '世界环境日', '一次性塑料', 'Single use Plastic', 'World Environment Day', 'Sadhguru2018', '萨古鲁2018', 'isha', '瑜伽', '灵性', '智慧', '神秘主义', '探寻')",People & Blogs,0,49.0,"为什么要禁用一次性塑料 | Sadhguru 萨古鲁在该视频中，萨古鲁呼吁我们抗击塑料污染带来的危害，并请求我们帮助在世界范围内拒绝使用一次性塑料制品。

萨古鲁是一位瑜伽士和远见者，同时也是Isha基金会创始人。Isha基金会是一个致力于服务人类的非营利性组织，由来自世界各地300多个分布点的九900多万名志愿者共同运作。
萨古鲁将瑜伽——印度灵性的核心以及它的馈赠，作为一门内在科学，带给了世界。由萨古鲁设计的内在工程，从根本上改变了人们对待幸福的方式。由于它的科学化的方法，内在工程已吸引了包括谷歌、通用电气、世界银行等在内的知名企业、大学以及国际论坛的兴趣和认可。迄今为止，内在工程已触及了一亿多人口。
在萨古鲁的带领下，Isha基金会成立了许多大规模的开创型社会项目，比如贫困人口的素质教育、整体医疗方案、环境管理等，以及通过运动项目推动农村复兴。这些项目得到了全球各界的认可，而 Isha基金会也被联合国经济与社会理事会（UNESCO）授予了特殊咨商地位。
他是一位作家和意见领袖，常被邀请到各主要国际论坛、会议上演讲。例如联合国世界和平峰会和世界经济论坛。诸多著名教育机构和大学，包括牛津大学、斯坦福大学、哈佛大学、耶鲁大学、沃顿商学院、麻省理工学院等，也举办了萨古鲁的座谈会。

http://www.isha.sadhguru.orgSadhguru Chinese","Title: 为什么要禁用一次性塑料 | Sadhguru 萨古鲁

Channel: Sadhguru Chinese

Description: 在该视频中，萨古鲁呼吁我们抗击塑料污染带来的危害，并请求我们帮助在世界范围内拒绝使用一次性塑料制品。

萨古鲁是一位瑜伽士和远见者，同时也是Isha基金会创始人。Isha基金会是一个致力于服务人类的非营利性组织，由来自世界各地300多个分布点的九900多万名志愿者共同运作。
萨古鲁将瑜伽——印度灵性的核心以及它的馈赠，作为一门内在科学，带给了世界。由萨古鲁设计的内在工程，从根本上改变了人们对待幸福的方式。由于它的科学化的方法，内在工程已吸引了包括谷歌、通用电气、世界银行等在内的知名企业、大学以及国际论坛的兴趣和认可。迄今为止，内在工程已触及了一亿多人口。
在萨古鲁的带领下，Isha基金会成立了许多大规模的开创型社会项目，比如贫困人口的素质教育、整体医疗方案、环境管理等，以及通过运动项目推动农村复兴。这些项目得到了全球各界的认可，而 Isha基金会也被联合国经济与社会理事会（UNESCO）授予了特殊咨商地位。
他是一位作家和意见领袖，常被邀请到各主要国际论坛、会议上演讲。例如联合国世界和平峰会和世界经济论坛。诸多著名教育机构和大学，包括牛津大学、斯坦福大学、哈佛大学、耶鲁大学、沃顿商学院、麻省理工学院等，也举办了萨古鲁的座谈会。

http://www.isha.sadhguru.org

",2672
T7CnuvTdTN4,zh-CN,数据哀悼删除,youtube,Autumn leaves classroom,删除数据保留公式#excel#excel小技巧#办公技巧 #干货分享#涨知识,,2025-08-24 00:00:00,19774,28,(),Education,0,391.0,删除数据保留公式#excel#excel小技巧#办公技巧 #干货分享#涨知识Autumn leaves classroom,"Title: 删除数据保留公式#excel#excel小技巧#办公技巧 #干货分享#涨知识

Channel: Autumn leaves classroom

Description: 

",54
scwtkk8G150,zh-CN,数据哀悼删除,youtube,Autumn leaves classroom,excel删除数据，同时保留公式。 #办公技巧 #excel技巧 #零基础学excel,,2025-09-27 00:00:00,16752,34,(),Education,0,379.0,excel删除数据，同时保留公式。 #办公技巧 #excel技巧 #零基础学excelAutumn leaves classroom,"Title: excel删除数据，同时保留公式。 #办公技巧 #excel技巧 #零基础学excel

Channel: Autumn leaves classroom

Description: 

",20
HSHzfwIMuZE,zh-CN,油耳语的祖先,youtube,Made With Lau,🙏 How Chinese incense sticks are used to honor ancestors #Shorts,"Chinese incense sticks, or joss sticks, are often used to honor ancestors in a set of rituals known as 拜神 (baai3 san4), but why? Daddy Lau explains the significance behind lighting incense, and how it helps keep us connected to our ancestors 🙏 

How do you honor your ancestors? We’d love to know!

Check out all of our recipes on https://www.madewithlau.com
#shorts",2023-01-14 00:00:00,46852,56,(),Education,0,1709.0,"🙏 How Chinese incense sticks are used to honor ancestors #ShortsChinese incense sticks, or joss sticks, are often used to honor ancestors in a set of rituals known as 拜神 (baai3 san4), but why? Daddy Lau explains the significance behind lighting incense, and how it helps keep us connected to our ancestors 🙏 

How do you honor your ancestors? We’d love to know!

Check out all of our recipes on https://www.madewithlau.com
#shortsMade With Lau","Title: 🙏 How Chinese incense sticks are used to honor ancestors #Shorts

Channel: Made With Lau

Description: Chinese incense sticks, or joss sticks, are often used to honor ancestors in a set of rituals known as 拜神 (baai3 san4), but why? Daddy Lau explains the significance behind lighting incense, and how it helps keep us connected to our ancestors 🙏 

How do you honor your ancestors? We’d love to know!

Check out all of our recipes on https://www.madewithlau.com
#shorts

",1007
4kHrF3Ad1DY,zh-CN,油耳语的祖先,youtube,Made With Lau,🍶 Why we offer wine to our ancestors #Shorts,"When it comes to offering wine to ancestors in traditional Chinese culture, there a few guidelines that should be followed. Daddy Lau walks us through the procedure he follows 🍶

How do you honor your ancestors in your culture? 

Check out all of our recipes on https://www.madewithlau.com
#shorts",2023-01-27 00:00:00,19912,44,(),Education,0,603.0,"🍶 Why we offer wine to our ancestors #ShortsWhen it comes to offering wine to ancestors in traditional Chinese culture, there a few guidelines that should be followed. Daddy Lau walks us through the procedure he follows 🍶

How do you honor your ancestors in your culture? 

Check out all of our recipes on https://www.madewithlau.com
#shortsMade With Lau","Title: 🍶 Why we offer wine to our ancestors #Shorts

Channel: Made With Lau

Description: When it comes to offering wine to ancestors in traditional Chinese culture, there a few guidelines that should be followed. Daddy Lau walks us through the procedure he follows 🍶

How do you honor your ancestors in your culture? 

Check out all of our recipes on https://www.madewithlau.com
#shorts

",994
